Avg_Area_Income,House_Age,Rooms,Bedrooms,Area_Population,Price,State
77316.19135,4,6,2,51096.88855,1243981.946,WA
76896.78703,4,9,4,52733.98798,1584439.713,CA
76919.30072,5,8,4,52945.84342,1622837.353,PR
64402.12825,6,8,4,24965.90216,1031146.755,LA
58410.57191,8,6,4,31189.36407,1098518.134,KY
53427.87537,6,8,3,34538.75492,909781.4668,FL
73649.39696,6,6,4,47992.34474,1431517.439,AZ
93455.95296,5,7,2,31135.51349,1636996.074,PA
75843.30304,6,7,4,61126.73207,1658974.567,VA
62021.20355,6,8,5,35276.65257,1168887.459,MA
77064.25763,7,8,3,43570.94202,1720258.777,DC
77785.19261,4,6,2,43301.32596,1129408.87,CO
61784.06494,6,6,2,27725.85566,778836.9229,VI
78827.00526,6,6,4,32865.02798,1276471.581,AP
64767.8677,5,7,5,26414.74742,839426.1222,ND
51457.3763,6,7,3,42889.6661,794075.8615,DC
66233.86226,7,7,6,29548.18989,1372549.782,DE
72196.33549,5,6,2,32255.9083,1084539.387,NV
50926.77663,5,6,4,33663.66924,211017.9705,OR
56086.57393,7,8,3,33454.08428,1186372.179,AK
68985.15274,6,8,6,16288.31457,1140918.805,NC
48855.85135,8,8,5,49890.50828,1471828.129,NY
63499.83517,4,6,3,38263.48423,803259.6126,AK
73218.35136,5,7,4,34818.71842,1124719.49,CA
83637.53309,6,6,2,25962.77118,1396401.022,CA
48879.09809,6,8,3,30730.40151,802274.1289,VA
77187.84835,6,7,4,35106.54614,1646662.911,TX
72441.37701,6,7,4,38368.28028,1202621.178,AL
57812.84383,4,8,5,46060.36993,1066768.0,CA
64811.17139,6,7,3,40549.35681,1153135.22,AA
86563.09684,5,8,4,44920.24555,1706110.86,MT
86586.87244,5,7,2,40282.03664,1543913.433,AK
49601.06163,4,6,2,33836.92806,302307.4011,TX
71920.67878,7,8,6,26341.09557,1134055.403,OH
68355.44217,7,7,4,38950.15522,1352756.753,AE
64350.28457,7,7,3,69592.04024,1772390.553,VA
61481.20521,5,7,3,39586.38351,1014450.654,KS
39294.03652,6,6,4,43183.5161,781137.4618,MP
59078.51429,6,6,4,34655.93991,921238.3583,GA
57972.56183,5,7,4,40092.5162,790555.5204,RI
79689.72338,6,7,3,38313.82892,1420648.281,AP
47018.06711,5,7,4,23925.62147,377618.9699,ND
56252.24324,5,6,4,44305.72216,945079.5323,OR
65741.39764,7,7,4,37647.66604,1630952.884,AS
53066.37227,7,8,3,19103.12711,1009972.083,NY
71368.04402,6,7,6,35376.99073,1372806.616,NH
40752.71424,6,7,4,41565.02608,560598.5384,AR
64296.50418,7,8,5,37562.54806,1484653.884,OH
50172.57073,6,7,4,32764.43591,940138.9614,MS
70564.72035,7,7,2,37339.5559,1354077.498,MT
67866.89993,5,9,5,43122.57418,1400961.279,IA
77106.50012,7,6,2,36215.15942,1426832.049,TN
74418.47389,6,6,4,27089.04917,1031737.385,MT
58002.71531,7,8,6,30249.03042,1244248.525,MA
63217.17243,7,5,2,31925.67536,1070868.067,IA
49740.18209,5,7,4,25545.92394,493350.0312,AL
75361.23757,6,8,3,23530.90631,1228323.225,AR
62594.97909,5,8,3,46459.251,1427026.945,PA
62212.55965,7,8,6,40620.663,1504664.281,VA
60610.61064,4,6,4,49512.90932,689155.5684,AE
82777.06932,5,8,5,42582.93467,1481171.234,FL
50716.04388,6,8,5,35879.91367,1092649.709,ID
61905.95943,6,7,6,36380.57033,962581.6883,TN
68246.92783,4,7,3,24553.45987,688479.2926,VA
85174.04176,5,6,4,38773.02082,1363106.125,AE
63342.84981,5,6,2,25009.06052,826328.1084,MO
74022.05327,6,8,4,36533.83778,1434575.11,AP
78866.66525,6,7,3,39816.74911,1509422.58,OK
71721.42138,3,8,6,10704.82191,395440.2022,PW
76076.2907,6,8,6,46298.31611,1765809.432,KY
52568.67932,7,7,2,38555.06758,1135676.183,WA
69851.70581,6,8,3,19560.21349,1006227.535,MO
58068.9055,5,6,3,29519.88477,576387.1752,MN
60134.26609,4,8,3,39200.86657,1044615.522,IA
72967.54123,6,7,4,49140.66901,1765352.366,NH
63820.39648,7,6,3,28737.11076,1049632.181,MP
78700.97127,7,7,4,35193.91648,1456969.577,MI
62806.29516,6,8,4,33498.93176,1331374.948,MT
71595.17728,7,8,5,37271.15603,1779874.754,VA
85441.48887,5,7,6,46302.40159,1601152.932,PR
86562.17887,7,7,5,32621.10485,1702528.794,MD
74646.84656,5,6,4,36679.18743,1123765.346,VI
63686.25989,6,9,3,18163.77362,1042144.231,AE
60530.7319,4,8,4,34043.22655,869026.582,MT
74826.30556,6,7,6,32639.63803,1352993.625,NJ
71639.29691,7,6,3,28995.09305,945931.1936,DE
81439.20002,6,7,5,37565.54052,1653381.313,NJ
85297.19886,5,6,2,28319.63343,1258957.62,AP
64044.18962,5,6,4,32940.79478,724121.6734,AS
67828.47986,5,9,5,34981.394,1067871.687,NM
60028.08245,5,6,3,36651.51947,842235.8034,WV
63700.26247,5,8,6,38397.56695,954154.2069,GA
74010.16361,6,6,2,46239.17013,1356691.387,MI
67094.19707,5,7,4,30022.53717,1202992.884,CT
66714.67588,7,8,6,53185.20035,1502447.917,AE
72745.45473,8,7,4,53000.76809,1947338.44,SD
79923.81188,5,7,5,33828.45488,1153516.919,SC
48510.91013,6,5,3,31451.09301,414165.2204,TN
50534.34598,7,5,4,26627.38647,723089.9525,IL
55543.52009,7,8,5,40063.4211,1193482.503,AR
85466.39026,6,5,3,38191.03227,1380602.556,AL
48735.92451,6,6,2,19682.34729,151527.0826,TN
76388.55196,6,7,2,36841.17614,1114729.725,AP
73279.0309,6,8,3,13981.43549,984421.2253,MI
64661.93028,5,6,2,49457.17937,875904.5286,ID
59390.34682,6,7,4,28995.96414,788427.8399,KY
66064.53282,7,7,4,44561.33359,1444701.328,WA
72488.15969,6,8,4,41199.25223,1450393.53,NH
70793.71967,5,6,3,19908.13074,921321.015,AE
78241.07538,6,9,6,20547.61864,1160146.171,ME
72752.68045,6,8,6,24944.34177,1222689.523,AE
78963.89414,7,6,3,59974.62659,2004396.372,NC
49775.40595,5,6,2,23557.36165,454055.6559,FL
87768.40474,5,7,2,45801.43319,1698198.751,AP
65449.35478,7,6,4,34828.42852,1193106.94,NH
85193.98157,6,4,4,38784.85686,1275403.464,NY
67933.03112,4,7,2,42772.16329,810751.725,MT
50316.88697,7,7,4,25201.55049,642862.7138,MO
53974.54595,6,7,4,41441.75254,1086825.754,MO
63049.97489,6,6,3,24985.978,773360.698,AP
85906.91211,7,7,5,21331.98252,1500962.615,AE
62355.35378,5,5,4,23767.85633,768301.802,WA
64749.79548,7,8,4,49537.34531,1781211.414,ND
75072.99461,6,9,5,27494.29641,1420469.727,ND
79345.39141,5,7,3,37573.57542,1380215.515,WI
67682.72889,6,6,4,37028.69622,1090805.374,AE
57869.26848,6,8,3,31818.93257,886815.9436,GU
60027.56086,5,6,3,54738.62969,1007224.929,IL
71146.48933,7,6,3,22875.69334,1077754.226,MH
52455.36584,7,7,6,35143.20338,1253648.324,SC
66967.39846,4,6,3,51554.76141,1102943.351,ME
59013.40347,5,6,2,28264.0066,744132.7042,GA
70370.50368,7,8,6,53832.14155,1845630.071,MT
66989.73178,5,6,3,37017.09635,873588.1297,AE
64050.3508,5,7,3,29083.72171,755678.3301,WV
71195.26284,6,5,2,29508.49053,1101826.315,MN
82866.39918,5,8,4,41166.86031,1618994.276,IN
60826.60596,6,6,3,36892.6233,1127873.577,WI
65543.33854,4,7,6,28939.03884,749847.1904,PR
62902.25549,7,7,3,27321.03293,984672.2998,FM
59030.17255,6,5,2,22803.09971,534077.4555,AE
66320.45082,5,8,5,36145.20983,1242114.101,AS
68964.67686,6,7,3,37587.94431,1273631.267,OR
68994.17845,6,7,6,30609.65271,1095597.944,CO
58517.06201,8,8,6,30888.80272,1364738.296,WY
65018.54121,6,6,3,32580.78018,1037147.467,OK
74656.89424,6,8,4,22602.13357,1228517.207,TX
57697.07538,6,7,2,18281.73777,759360.6548,NY
69234.7226,6,6,3,38322.09803,1140579.618,AZ
63015.68746,6,6,3,26673.88189,810741.5185,ME
52022.15897,6,6,3,31320.91642,642855.1696,GU
80058.99835,7,7,4,23360.9483,1562950.322,VT
87332.29323,6,7,3,43754.45294,1599851.895,AK
63658.4284,7,7,2,39591.2565,1332669.235,WI
46517.17527,6,8,5,26452.36789,665160.0759,KS
88305.92082,7,7,3,32190.41772,1591383.735,AP
49784.89123,7,9,4,36564.73349,1144507.423,SD
84054.45185,6,8,5,23023.04505,1619721.716,VI
66774.99582,6,8,4,36788.98033,1251688.616,HI
70981.27869,7,8,6,53542.85751,1882806.934,PA
70767.32966,5,7,6,26925.95481,1016163.177,SC
77103.14304,6,9,4,45746.93321,1721005.42,NV
67742.54926,5,8,5,30678.37073,890138.2114,MI
76443.23184,6,6,3,40128.8535,1272719.632,SD
78115.63189,6,7,4,45024.29718,1582605.535,VI
69500.89346,5,6,3,48767.40104,1170204.339,NV
81535.14988,3,6,3,50999.85133,1166750.313,NC
41240.05728,6,5,4,40888.07856,319495.6676,DE
45073.89518,8,5,3,38066.1613,704698.3621,MD
53173.34528,6,7,2,43600.36093,945614.5659,AL
80900.43969,6,9,4,40268.51842,2054897.009,VT
69227.60726,4,9,6,42582.62587,1280230.625,AK
54858.82363,6,6,4,36228.83614,850114.5963,IL
77098.86887,8,6,4,46478.52161,1637649.905,SC
104702.7243,6,7,3,22560.52713,1742431.663,MT
50473.02312,6,7,3,50145.43371,942093.9245,AE
75675.1659,5,7,3,45103.57164,1388782.887,WI
72727.22579,6,6,3,27159.33879,996506.0709,NC
56428.97367,4,7,4,44877.56511,790802.801,IN
43496.72566,6,7,2,35726.60563,718650.6438,AA
77875.98739,5,7,6,44452.64411,1517141.623,AE
58511.34988,4,7,3,28270.43444,496359.9708,AS
69167.94747,5,7,3,26517.30768,820611.4709,WI
65687.10668,7,7,4,17386.47595,1122320.933,AL
57814.84583,5,7,2,32880.78811,846939.4288,GU
66234.68081,6,8,5,35130.38128,1540762.269,AP
65431.66476,4,7,4,38499.37693,963531.9152,NC
76009.54276,6,7,2,52832.00406,1590804.044,PW
78997.46094,7,6,2,30165.92264,1283415.266,IN
64720.05821,8,6,3,37203.71544,1447920.68,CO
56652.41884,7,8,5,11037.38768,742858.6356,WV
68311.9965,7,6,4,39724.18881,1400609.034,WI
73462.68344,7,6,3,47637.51525,1638577.417,SD
60731.8823,6,9,5,35341.06782,1235475.55,GA
74655.63476,6,8,4,22169.81837,1249417.897,IN
75823.57065,7,7,2,35783.75473,1499356.12,LA
78988.20285,4,6,4,31677.32836,1005843.917,AP
52868.32302,6,4,4,41849.05508,623721.613,VT
64251.5372,5,6,4,45172.75709,922514.088,AA
74555.76808,8,7,4,32938.14935,1638606.834,AZ
70355.77481,6,7,5,39882.81773,1249223.831,AS
92052.74763,6,8,5,47343.37139,1928301.782,MO
82073.85542,7,6,4,34317.61799,1487729.592,NV
52699.66757,6,9,3,30299.2827,896303.7992,LA
71792.28685,8,8,3,48266.21717,1903813.793,AK
58655.8541,6,7,4,40740.78015,1069851.162,GU
71088.66891,5,6,3,28750.64146,829868.2304,ID
74984.66675,4,8,4,29287.49814,1181338.161,AE
59081.98555,7,7,2,42578.42763,1401767.904,AA
71329.00273,6,6,3,25974.45323,1235501.486,MT
76698.57302,6,6,4,52881.06048,1522083.944,MH
61504.26463,5,7,4,24804.65731,656971.5307,DE
68386.82247,8,8,4,39138.87628,1660678.035,PR
64427.37437,5,6,4,25653.68792,606191.8669,IL
63920.38949,5,8,4,31034.82616,1011331.164,FM
76835.95793,7,8,6,27622.34129,1529830.368,MA
65173.05044,8,7,4,44125.54078,1489520.019,TN
61025.39026,9,8,6,34730.7668,1468267.23,AR
76783.35466,6,6,3,26703.71868,978312.7484,KS
69336.42523,7,6,2,37592.84506,1181637.949,MO
57824.96715,5,7,3,45555.33649,1015233.032,IN
69585.89479,4,7,3,36099.24291,1139615.72,WY
62340.2552,7,7,6,24962.10002,984349.6142,AP
75040.81543,6,8,5,34733.08699,1765281.093,NV
87113.7922,5,6,2,31172.88017,1327975.249,ID
56827.21709,6,6,4,29506.48735,804170.2016,ID
71824.15458,6,8,6,41186.57451,1467271.556,VI
68662.41461,5,8,4,43795.62543,1478823.647,NC
66006.17956,6,7,4,40691.23866,1367312.132,WY
69266.7921,5,6,4,40588.41954,1162469.887,MH
68089.56111,6,6,3,57097.67332,1473278.441,AK
62745.03284,6,8,4,16737.55224,897479.9502,ID
85526.62094,6,6,2,32635.75655,1568578.512,IL
68561.66043,7,8,4,31796.75881,1421518.602,AP
67100.06891,7,6,2,27456.64493,1199144.788,SD
74056.99593,8,6,4,37521.81322,1596180.568,WY
78159.95403,5,6,4,31111.62291,1264972.442,NY
58348.79711,6,7,6,59129.49783,1135465.473,TN
60975.08796,7,6,3,43752.88954,1359838.999,WY
60167.67261,5,4,4,16811.30329,88591.77016,AZ
78063.24199,7,8,5,37838.66199,1822448.617,MI
66658.96791,8,7,4,57563.58574,1720734.403,SD
61475.25536,7,8,6,31437.51486,1224397.427,MH
59762.88225,7,8,4,28571.35712,1209571.072,AA
87596.16655,7,5,3,35392.05151,1698820.102,PR
79426.04018,7,8,4,49009.69328,1860358.468,WA
66426.89344,6,7,4,40761.35131,1168444.882,PW
61264.20153,5,7,3,43208.35656,764756.0935,CA
55224.3434,7,5,4,44915.71414,977242.2697,MA
58660.89241,8,7,3,33515.12293,1079158.653,GA
70193.33979,5,8,6,48417.34806,1383395.287,HI
59691.06761,7,6,4,27769.5023,992053.0502,AR
75613.13949,7,7,5,29146.54292,1574919.906,PR
59789.73643,5,6,3,49200.07957,1174311.556,OR
60494.11984,5,7,3,31693.61017,795082.8102,NC
76517.35177,6,5,4,29788.64265,1170573.77,NM
67724.04775,8,7,4,61916.13554,1998368.741,IA
61458.54727,4,7,3,36220.12371,842086.6733,NM
61704.34216,5,7,5,19148.03971,849656.9232,HI
62224.01009,7,5,3,21689.12354,908616.4826,MT
68603.88942,7,8,6,44508.97561,1524257.706,IN
53902.93487,5,9,4,21075.50992,685880.3213,ME
69624.25527,4,7,2,29292.12943,771310.0004,WY
75690.69544,6,5,4,46183.10737,1308243.922,DC
71902.80788,6,7,6,42200.26209,1312063.756,SC
67684.42503,7,6,2,52999.83821,1467849.818,AZ
69320.32912,4,6,3,32668.93492,902350.4197,ID
65423.24692,6,6,3,28914.79146,926880.8506,CA
62083.03561,6,7,4,43485.68064,1323326.403,TX
81844.02711,6,6,3,36242.10575,1504026.27,AP
74090.42534,6,6,3,25694.36818,1003266.876,AA
59200.25436,5,6,2,22926.43546,592397.7261,MN
63873.62802,7,8,3,27587.39642,1339142.805,AP
69677.41932,5,6,3,50524.95541,1212939.954,MS
49032.99778,6,8,4,36292.99616,753930.5825,MN
62819.31128,7,7,4,38527.81714,1538401.817,MP
64624.3159,6,6,2,37117.55506,1295728.088,HI
63665.39442,7,8,3,44029.68182,1472887.247,TN
50760.35373,6,6,2,34685.18071,831762.7909,OH
77235.57059,6,6,4,47328.81061,1610577.497,PA
55245.33729,4,9,4,43557.94344,881446.1155,WA
82982.76423,6,7,4,44531.75946,1666462.622,MH
78754.39366,6,6,4,35323.78792,1085218.859,ME
82268.08199,6,8,4,39549.801,1712929.654,LA
74166.39203,6,7,6,30237.77486,1444403.664,NY
83179.58405,7,10,3,38587.7211,1884674.241,KS
48176.2264,7,7,4,33216.60108,1014548.233,WI
79023.72048,4,9,6,22984.03653,1084013.785,SC
73135.02161,6,6,2,36401.37571,1279777.379,GA
75323.0582,9,6,3,51528.48105,1967384.778,DE
63191.7671,6,8,3,33816.12473,1002974.215,AP
51554.92453,7,7,4,36830.08035,979568.6285,FL
55340.60874,5,6,4,34112.97062,565937.2006,IL
56296.49973,6,8,3,31165.04595,1092130.981,RI
73491.26581,8,7,2,55169.37911,1869113.611,CO
68334.78256,9,8,4,36621.75954,1817829.53,NH
50666.24697,8,8,6,36940.8591,1392207.648,MH
60307.01766,6,8,4,37739.99032,1389773.873,DC
65132.47159,5,8,6,24199.63947,956009.1436,FM
72139.646,3,6,3,52601.11684,945833.1891,CT
71313.03134,5,7,4,42302.5479,1383766.082,MH
56647.8825,7,8,4,39780.92727,1400268.142,AZ
60288.47592,6,7,3,34651.07232,1144937.614,NM
67022.77922,6,7,4,33891.30518,1118165.866,OH
58188.18629,6,6,2,38104.49401,1047012.271,GA
69350.18307,5,8,6,28747.09441,1096069.287,FL
68450.26242,5,7,4,36474.39183,1386473.365,IN
70784.05258,5,6,3,41230.18626,945831.1863,NY
70309.30682,5,7,4,34945.47446,1311379.596,AP
46737.59801,5,8,6,42351.30363,885661.5908,MP
69345.72167,6,8,3,47386.26774,1507331.288,MI
89157.61293,6,7,4,33834.92173,1643291.722,ME
72568.71446,7,6,2,18896.12294,987746.924,NJ
65051.21627,4,6,2,25191.40739,612211.5924,GA
56780.50427,8,6,4,11019.05378,836235.0305,FL
87678.03656,5,5,4,35781.17461,1495518.624,OK
65817.20028,5,7,2,40674.78377,911071.8336,ID
70561.55882,7,8,3,25029.20574,1360787.871,SC
73801.02176,6,7,4,30504.81491,1455107.451,MN
72143.42949,7,7,7,23823.81702,1327969.286,WA
78002.06277,6,9,5,47763.27751,1838503.994,MD
83443.2639,5,8,5,44900.7931,1727211.089,ND
77057.17924,5,7,3,24459.79703,1093344.577,WA
60509.60604,6,7,6,27080.03549,943485.0473,FL
80305.20645,5,7,3,22267.1593,1100632.391,ID
56324.62301,6,7,4,41354.43599,1269811.089,ND
59794.61678,6,6,3,54149.39033,1321008.593,NM
60812.86453,7,6,2,26411.14228,978241.2891,WI
57982.78548,7,8,3,15065.04661,952533.5782,TN
75367.07495,7,6,3,31669.61701,1434015.033,AE
54447.68605,6,6,2,50200.61011,1008649.929,PA
101144.3239,6,7,3,35772.52401,2007556.286,IN
48963.29615,5,8,5,35431.25154,882666.5815,PW
77412.16309,4,8,5,39030.07772,1246218.31,AE
57972.41595,8,7,4,13683.47964,880682.302,OK
64882.15625,5,8,6,32807.8544,840124.8423,AP
66330.60572,7,7,3,38240.97788,1469767.647,TN
76681.25993,7,7,4,55292.2208,1824987.706,WA
80744.44028,6,8,5,27185.75722,1404896.376,NH
77158.16601,6,8,6,28713.93152,1290043.367,SD
69351.47742,5,6,2,46833.13129,1410362.613,PW
58159.41778,7,6,2,36083.82377,1058269.019,IN
76275.33255,5,7,2,40354.70525,1464929.162,OH
84114.29072,6,8,4,38702.33927,1777009.712,DE
58756.18233,8,5,2,23272.35502,826194.6782,MH
81030.83577,8,6,4,44372.94405,1851575.868,SD
87003.99576,5,8,4,24269.05676,1552915.164,OH
56788.03128,7,5,4,36204.71114,922478.9145,AE
88767.5336,5,6,2,58349.11759,1753427.937,MS
70394.95155,6,7,4,31928.81018,1387701.111,KY
86818.56589,6,7,5,47663.14375,1801916.346,MO
60769.98733,7,7,4,35204.80714,1237115.741,WA
66774.18195,5,8,3,23793.33704,1009606.284,CT
74542.63701,6,9,4,38039.59856,1601678.263,OK
46361.58327,4,8,6,37548.2649,483458.5483,OR
63059.34425,4,8,4,25390.45914,925394.135,NY
63288.04057,5,7,6,39626.51608,1143377.602,AA
78646.88235,5,6,3,41268.25953,1283401.789,WI
64989.78396,5,7,6,34819.4283,1031367.589,OK
78190.14178,5,7,3,35279.61694,1153605.031,NV
69528.55743,6,6,3,33176.03845,995137.2024,DC
55935.78141,6,9,6,37567.07634,1006580.48,OR
60940.70797,7,6,4,31113.4864,987434.7498,AP
55774.73384,5,8,4,38812.50605,897013.181,NV
85337.5516,5,6,3,31219.48869,1560838.45,MD
74438.95591,8,6,4,22954.78452,1349818.25,CA
67071.83062,5,8,5,32084.7434,883147.471,KY
76822.43487,5,6,3,24966.18816,926482.4677,UT
68375.01615,6,6,2,41562.7495,1100152.088,IN
56983.90282,6,7,2,27207.32169,674197.852,MD
72750.48451,8,7,4,36050.83958,1587350.294,KY
80156.9857,4,6,4,43328.34367,1276987.492,TX
72432.26466,6,7,3,23947.51003,982344.8121,NM
62128.78493,7,8,6,37889.76139,1153433.081,VA
60434.35499,5,7,2,29551.13773,799124.8492,PR
75393.12118,7,6,2,27536.9379,1169640.324,AS
85994.28637,8,6,4,20303.81392,1591203.49,NE
66644.29034,8,6,3,36858.9677,1450769.841,MS
76784.1184,6,7,5,40277.77263,1381442.758,IA
71965.62103,8,8,5,48873.99434,1930805.947,VA
78898.80229,6,6,4,29958.71786,1280548.089,NC
58321.56896,5,7,2,45979.79121,916344.2938,PW
51446.28425,6,8,3,39900.13679,1170892.98,WV
79936.22535,7,9,5,23655.47879,1616382.932,PR
49589.12205,7,8,4,31733.65463,1056518.913,AP
72055.68017,7,7,4,43542.66322,1583897.538,VT
70125.76584,5,5,4,22063.21062,619407.4863,GU
54839.41018,6,7,6,48345.47415,1043415.992,SC
66832.28775,6,7,6,33075.80807,1222344.208,WI
72121.32456,5,8,3,45905.5921,1433538.321,MN
69516.09356,6,8,5,28373.17055,1474417.272,TN
86310.09015,6,9,6,29776.66077,1827899.186,DE
69325.09405,4,8,5,36345.82978,1130537.993,IN
62390.3331,5,5,3,37535.64382,758886.6888,AS
70185.74428,6,7,5,26052.64684,1210400.127,MO
46991.78622,5,7,3,33234.57083,674817.5428,NC
69269.93815,6,6,3,32699.49026,1232209.476,PA
96290.15967,5,8,5,45801.17223,2105205.856,AA
63085.21132,7,9,5,35193.33694,1662585.938,LA
76788.62439,5,6,4,35936.05672,1443907.747,WV
58054.09948,5,7,6,35257.71759,781482.5832,MT
68654.10153,6,8,4,41729.59849,1557794.021,MN
74756.93253,7,7,2,24491.92284,1476277.527,VT
75390.249,5,6,2,49401.12149,1412449.479,DC
63272.13067,8,7,3,46311.9563,1438290.851,NE
63884.92641,8,6,4,64566.68738,1667560.879,MI
61654.69888,4,9,6,41909.50349,1131532.919,MA
52204.39948,6,8,6,40056.27286,1154270.485,IL
72177.59695,6,9,6,28394.00625,1650770.93,IN
82816.56094,5,7,2,36855.66935,1387987.803,ND
60005.63206,8,8,6,25480.41696,1325294.121,GU
71323.14013,6,4,2,28795.75507,825095.1086,LA
74111.64223,4,8,3,30078.65863,944186.1591,NE
68163.11524,7,8,6,36546.08012,1608726.681,FL
60272.76756,5,7,5,35890.39605,1050223.668,CT
61310.27641,7,8,5,43992.28509,1417691.113,UT
73370.74215,5,6,2,56541.40988,1386351.145,IL
66718.40189,6,8,4,20155.97949,1015546.309,AP
61687.8698,5,7,3,34760.76027,991934.0654,MH
83298.18337,5,6,3,33657.2392,1267433.909,VI
79647.16524,5,7,3,48360.69436,1491811.661,AE
53042.22787,7,6,4,60300.84828,1222887.121,FM
59867.84278,4,8,4,47726.25417,1114901.973,OR
68570.08228,5,6,4,44476.81929,1024787.942,AE
55456.77324,6,5,2,37009.33602,675489.7527,AA
70021.16153,7,8,4,44935.88483,1515157.081,OK
51797.30318,5,7,4,30640.17617,491085.826,AP
40394.03913,5,8,3,40852.29089,737147.0943,DC
68597.93034,5,7,4,45358.63927,1208875.084,TN
41518.77939,7,8,3,40432.04524,1073355.784,HI
67186.26237,6,4,3,16292.53215,554702.6802,KS
64316.12886,6,6,4,38159.2141,1225796.414,TN
69048.16297,5,6,3,41773.51464,1282339.35,MA
70036.30431,6,8,6,47618.51858,1409824.638,VT
79710.19507,5,8,6,39830.05126,1448668.424,OH
52799.78886,7,7,7,20438.41484,728402.0001,KS
64634.63095,7,5,2,52131.81151,1381482.685,MP
69467.9013,5,7,4,55700.44166,1424994.375,KY
79504.65959,7,8,4,42677.28492,1741105.641,MO
73789.89048,7,6,2,47039.09228,1361230.121,WI
55813.29647,8,8,6,22779.36995,1164497.019,LA
75947.47173,5,7,6,37455.31756,1375736.957,KY
58615.1456,5,6,3,40187.32733,636506.0006,UT
56868.10768,6,7,3,31060.20473,775957.6721,DE
70586.59589,5,7,4,31798.68515,976540.0985,WY
64494.47976,6,8,3,29404.06758,1048302.409,WY
61808.02739,4,6,4,40774.67977,575694.1732,AS
78748.02509,6,6,4,30640.83692,1365437.489,VA
71534.81599,6,8,4,37402.42749,1403219.371,CA
72386.54873,7,7,4,49846.9954,1723424.672,IL
80258.11862,7,8,6,42014.82529,1987332.217,LA
60831.35617,7,7,5,33623.51311,1285202.337,CO
74325.0844,6,6,3,32034.98243,1306056.565,VA
54562.86872,6,6,2,39735.64512,778546.1621,HI
74367.54263,5,6,4,44663.81899,1155681.867,MN
84377.47549,6,8,6,27093.28959,1540737.193,DC
66524.47102,5,7,4,34618.82699,934408.7143,CA
47685.25759,5,6,3,20962.90165,294170.7464,OH
75071.96828,6,7,3,35579.21209,1423025.101,DC
52157.74005,6,6,2,44782.56827,876763.5841,AE
93439.80413,4,7,3,34930.91845,1416408.25,IN
56914.49022,5,6,4,36351.91765,972536.6628,PR
71336.78028,8,5,4,58926.22548,1729061.656,DC
73120.65722,5,6,2,32402.25541,981259.5641,CO
54700.29346,7,5,4,46224.49329,1125230.45,WA
38139.91904,6,6,2,45899.7384,723750.0653,SC
74567.19961,6,8,5,44393.34075,1556552.474,NV
71628.50644,5,7,4,44387.86829,1391303.787,OK
71375.96616,5,8,5,30469.54897,1103648.288,IL
82858.44891,8,9,5,36835.7397,2005037.307,HI
67907.05877,5,6,2,30268.35912,1055153.32,IA
80606.86162,6,7,4,34354.96293,1389366.718,VA
63585.83655,6,8,3,43547.57901,1249461.562,WY
87802.39141,5,7,5,34354.1597,1501482.22,OK
64446.15728,6,7,4,46743.72165,1296134.395,SD
56501.22845,7,6,4,34720.46136,992773.7916,IN
65037.2592,6,8,6,27356.89574,1085101.324,AA
55146.81015,5,7,2,40018.1907,734562.1045,FM
52122.95431,7,8,3,38764.82093,1221827.822,IN
59765.1544,7,7,4,39557.32062,1489970.147,MI
79745.85949,8,6,3,39511.67912,1696086.168,AP
66449.93044,5,6,4,18725.6066,891259.3384,MA
65314.72011,7,6,2,36565.02983,1347083.07,NJ
59879.22306,6,9,6,40838.66483,1428797.372,MT
65220.99817,6,9,4,19500.48453,1198678.984,ME
54850.4366,7,7,6,43807.92574,1194083.247,MN
86260.711,5,7,3,23964.62352,1233126.836,MS
73391.28054,7,8,4,36714.49675,1587585.485,OK
70323.10329,5,5,4,36148.15639,1025439.434,ME
62124.47544,5,7,4,20478.63044,700903.5639,NY
55745.04104,8,7,2,36078.32137,1180903.434,UT
